id,nome,cliente,diretor,categoria,produtoraContratante,agencia,creditos,is_service,slug,date,thumbnail,video_url,showable,createdAt,updatedAt
484d2905-c9ac-41f3-8541-50204ee338a0,Chapadin de Amor,Ruby,Vitoria de Mello Franco & Zoe Guglielmoni,Clipe,Cosmo Cine,,"Director: Vitoria de Mello Franco, Zoe Guglielmoni, 1st Assistant Director: Lincoln Fonseca, 2nd Assistant Director: Luiza Nasseh, Editor: Helena Chaves, Movement Director: Filipi Ursão, Executive Producer: Bernardo Portella, Executive Production Assistant: Luiza Faria, Production Director: Guilherme Meirelles, 1st Production Assistant: João Kibe, 2nd Production Assistant: Lucas Beaubernard, Director of Photography / Steadicam Operator: Bernardo Negri, 1st Assistant Camera: Ricardo Pentagna, 2nd Assistant Camera: Fernando Dom, 1st Assistant Electrician: Tigrão, Art Director: Débora Pascotto, Art Assistant: Giulia Nasseh, Props Master: Batman, Assistant Props Master: Bob Neco, Costume Designer: Marina Franco, Costume Assistant: Aléxia Azambuja, Hair & Make-up: Mika Silva Santos, Security: Magno, Robson, Drivers: Lúcio, Sergio",true,chapadin-de-amor,2020-02-14 00:00:00,https://i.vimeocdn.com/video/855914949-a77fa20d233fd329c2aee518d8af640a06359ae8d2ffc6955b583667a8500f84-d_295x166?region=us,https://vimeo.com/391350918,true,2025-08-11 22:35:50.523,2025-08-11 22:35:50.523
4aa466a2-4028-4a20-8890-333db430dded,Curva Escura,Os Garotin,Daniel Venosa,Clipe,Cosmo Ciine,Mangolab,"Director: Daniel Venosa
, 1st Assistant Director: Antonio Arraes
, Executive Producer: Bernardo Portella
, Production Director: Guilherme Bolo
, Production Assistants: Bernardo Berriel, Victor Canthé & Bernardo Telles, Set Manager: Bernardo Berriel Netto, Production Intern: Camile Sellos, Director of Photography: Daniel Venosa, 1st Assistant Camera: André Andrade, 2nd Assistant Camera: João Kibe, Steadicam Operator: Fernando Dom, Camera Operator: Gabriel Moska, Logger: Lucas Pará, Video Assist: Izabela Nascimento Pereira, Editor: João Sucupira, Colorist: André Andrade, Sound Technician: Vini Machado, Sound Assistant / Roadie: Lucas Campello, Gaffer: Rapha Santana, Movement & Choreography Director: Léo Garcia, Art Producer: Paola Garcia, Costume Designer: Roberta Campos, Costume Assistants: Fabiana Pernambuco dos Santos & Mariana Santos Silva, Make-up Artist: Dani Leone, Trombone: Maira de Oliveira, Percussion: Rômulo Oliveira, Keyboard: Elias de Souza, Trumpet: Thaísa Fernandes, Saxophone: Gisela, Drums: Caio Oica, Bass: Julio Raposo, Location Producer: Carlos Vaz, Assistant Electricians: Robert Wagner & Thiago Henrique, Electrician’s Assistant: João Pedro Maciel, Moving Lights Programmer: Gabriel Pietro, Moving Lights Operator: Rodrigo Belay, Key Grip: William Drengue, Grip Assistants: Michel da Silva Miguel, Wesly Renato Queiroz & Carlos Alberto Botelho, Machinery + Electrical Truck: Sandro, Set Van: Waguinho, Camera Van: Bruno Campos Barros, Crew Van: Mauricio Araujo Rocha Campos, Crew Cars: Thiago Ferreira Gregório, Fabiano Moura, Silvio Cesar Cipriano & Cleber Pereira, Doblo (Crew): Felipe Travassos, Doblo (Art): Jules Marcel, Generator: Sidão, Cleaning:
Maria de Lourdes Duarte Fontoura,
Valterio José Cornélio dos Santos, Camera Supplier: Trovão, Production Infrastructure: ETC Locações, Grip Equipment Supplier: Drengue, Electrical Supplier: Naymar, Moving Lights Electrical Supplier: Cia da Luz",false,curva-escura,2024-04-11 00:00:00,https://i.vimeocdn.com/video/2012399424-85e6c82b1eaf02b69f410825cbb5c01a1029a63ed4293974ac425223659934f8-d_295x166?region=us,https://vimeo.com/1081585797,true,2025-08-11 20:41:54.439,2025-08-11 20:41:54.439
4c5a6749-27ee-4ddc-868c-e8ec74c696ba,Rolima SuperXCap,Caixa Economica Federal,N/A,Publicidade,Cosmo Cine,,,true,rolima-superxcap,2019-03-21 00:00:00,https://i.vimeocdn.com/video/781692721-77eb92b5bad97f68856e83c2687805ea30f39e13d6b60d84cb29309e3d01715b-d_640?region=us,https://vimeo.com/325744542,true,2025-08-11 20:03:35.06,2025-08-11 20:03:35.06
4cb236fb-402f-4f3c-b79e-64a26b96b422,Nunca Foi Sorte,Luisa Sonza,Philippe Noguchi,Clipe,Cosmo Cine,Mynd8,"Director: Philippe Noguchi, Producer: Pitter Correa, Art Director: Miguel Cariello, Art Manager: Miguel Afonso, Art Coordination: Fernanda Mesa, Igor Alarcon, Alice Baldan & Patricia Aidas, Art Coordination: Fernanda Mesa, Igor Alarcon, Alice Baldan & Patricia Aidas, Assistant Director: Pri Lima, Production Coordinator: Bernardo Portella, Local Producer: Gabriela Alcantara, Director of Photography: Daniel Venosa, Steadicam Operator: Bernardo Negri, Art & Costume Design: Jazzie Moyssiadis",true,nunca-foi-sorte,2018-12-13 00:00:00,https://i.vimeocdn.com/video/766223881-0e851e5652c67347b8f8f4bbb9128efd46704a8769b4398ac896c2a8973b9db3-d_640?region=us,https://vimeo.com/310172507,true,2025-08-11 19:39:23.761,2025-08-11 19:39:23.761
4e695dc9-cd84-4756-acfb-236919610241,Toda Rosa Tem Espinhas,Tadeu Bijos,Tadeu Bijos,Conteudo,Cosmo Cine,,"Written & Directed by: Tadeu Bijos
, Director of Photography: Daniel Venosa, Executive Producer: Bernardo Portella, Production Director: Guilherme Meirelles, Art Director: Isabel Pedrosa, Assistant Director: Isabela Saboia, Editing: Artur Miranda & Nathan Alves, Props: Felipe Morelli, Costume Designer: Carol London, Makeup: Lucas Campioli, Typography: Luisa Queiroz, Production Assistant: Alexandre Lessa, Camera Assistant: Vitor Vidigal, Gaffer: Lucas Stirling, Man: Pedro Paulo Ferraz, Woman: Ana Catharina Vicente, Music: “Ponta de Areia (Brazilian Rhyme)” – Earth, Wind & Fire",false,toda-rosa-tem-espinhas,2017-07-18 00:00:00,https://i.vimeocdn.com/video/645546718-4b423641dc6f3c29116c116e3c3533017ecac06c8fedd3f10b9717d6bb96876c-d_640?region=us,https://vimeo.com/226048362,true,2025-08-11 07:33:47.077,2025-08-11 07:33:47.077
51f3cf5b-543e-4450-88f7-95a7fa33d3e9,Eversafe,Eversafe,N/A,Publicidade,Cosmo Cine,,,true,eversafe,2018-08-12 00:00:00,https://i.vimeocdn.com/video/725153052-3909cf591ca1ceb95a8035b00604e8be2d0dd9aedbc096b9d2ece94cfdcbc052-d_640?region=us,https://vimeo.com/289488251,true,2025-08-11 18:46:34.8,2025-08-11 18:46:34.8
5660fefc-3555-44b7-8802-0a0770c9859d,Corda,Globonews,N/A,Publicidade,Cosmo Cine,Globosat,,true,corda,2018-08-24 00:00:00,https://i.vimeocdn.com/video/727781606-9b8d2c191bba1b1a9cab82d0d4cab109a198a112746cd0c04cdd68f51a4f99f5-d_640?region=us,https://vimeo.com/291599554,true,2025-08-11 18:49:28.266,2025-08-11 18:49:28.266
5ca24375-9aa5-49af-b58f-c5848d6004e8,Puberdade,Jonas Sá,Pedro Freire,Clipe,Cosmo Cine,,"Directed by: Pedro Freire
, Co-Directed by: Jonas Sá
, Cast: Priscila Lima & Tadeu Bijos, Production Company: Cosmo Cine
, Executive Producer: Bernardo Portella
, Production Assistants: Lessa Lessa, Fernando Arruzzo & Luiza Nasseh
, Post-Production Producer: Jonas Sá

, Director of Photography: Daniel Venosa
, 1st Assistant Camera / Focus Puller: Tomás Camargo de Albuquerque, Camera Assistant / Logger: João Pedro Gasparian
, Steadicam Operator: Bernardo Negri, Edited by: Fred Siewerdt
, Color Grading: Hebert Marmo
, Visual Effects: Julio Marcello & Bruna Fonyat
, Masking: Marcelo Amp
, Sound Design & Incidental Music: Jonas Sá

, Art Director: Júlia Rocha
, Art Assistant: Lara Teixeira Ferro
, Props: Rafa Profeta, Makeup Artist: Adriana de Rezende Ferreira
, Costume Designer: Ana Carolina Rabay London
, Wardrobe Assistant: Laura Vermot

, Grip: Wallace Silvério dos Santos
, Electrician: Douglas de Oliveira
, Lighting & Grip Assistant: Phabien Silvério Silva

, Catering: Mônica
, Car (Kharmann Ghia): Marcos
, Transportation: Reinaldo Borges

",true,puberdade,2018-05-18 00:00:00,https://i.vimeocdn.com/video/721322546-10e3fe5b44a3f575e0eb609ffa1dd36834ade38ef65e17a59450434795843e9d-d_640?region=us,https://vimeo.com/285106122,true,2025-08-11 08:01:52.849,2025-08-11 08:01:52.849
63a18b5a-eb18-49e3-8c2e-9a9dfa3f7f5c,Larga O Aço,Léo Justi,"Julio Secchin ",Clipe,Cosmo Cine,,"Director: Julio Secchin; Director of Photography: Bernardo Negri; Producer: Guilherme ""Bolo"" Meirelles; Starring Dancers: Ronald Sheick & Neguebites",true,larga-o-aco,2018-08-04 00:00:00,https://i.vimeocdn.com/video/641509589-79a8a80afb6fbd9e03fb02659f96410dc268dc3738ea179e940d89005733b76f-d_640?region=us,https://vimeo.com/222864069,true,2025-08-11 07:07:36.947,2025-08-11 07:07:36.947
64090c4e-b244-41a3-b453-c95921d75636,The Athlete's Code,Powerade,N/A,Publicidade,Cosmo Cine,,,true,the-athletes-code,2025-05-05 00:00:00,https://i.vimeocdn.com/video/2012351499-71f813bccfb0d7c676a89fac28b8f89ad9b716b515394a201216f2c2898dd717-d_295x166?region=us,https://vimeo.com/1081547358,true,2025-08-11 20:52:49.026,2025-08-11 20:52:49.026
64a09848-e4b5-4c47-b903-0731c9ce82ac,Dependências,Luisa Arraes,Luisa Arraes,Conteudo,Cosmo Cine,,"Director: Luisa Arraes, Writer: Luisa Arraes, Cast:
Thomás Aquino,
Catharina Caiado,
Cris Larin,
Suzy Lopes,
Vilma Melo,
Clarissa Pinheiro,
Eduardo Rios,
Leandro Santanna,
Marina Vianna

, Makeup Department Head: Brenno Melo, First Assistant Director: Maria Gentil
Second Assistant Director: Gabriela Scardini Amato",true,dependencias,2023-10-02 00:00:00,https://i.vimeocdn.com/video/1732416111-4a482e6cf8a6d3501001f03e9f711a214b49aa7f4919ad3fe54e4e1bad59cd21-d_295x166?region=us,https://vimeo.com/870388389,true,2025-08-11 21:00:20.094,2025-08-11 21:00:20.094
68de37c4-7e6a-4ae4-b9a2-0d6c94fe6158,Breaking The Circle,Tobias Nathan,Tobias Nathan,Conteudo,Cosmo Cine,WeTransfer,"Director: Tobias Nathan, Executive Producer: Bernardo Portella, Creative Producer: Tadeu Bijos, Executive Producer: Jamal Dauda (WeTransfer), Project Coordinator: Danielle Boelling (WeTransfer), Cinematographer: Drew Bienemann, Editor: Carlos Flores, Original Music: Gavin Brivik, Sound Designer: Bobb Barito, Colorist: Mikey Rossiter, Local Producer – São Paulo: Gabriela Alcantara, Production Manager – São Paulo: Clara Nunes, Production Coordinator – São Paulo: Beatriz Araújo

, Sound Mixer – Rio de Janeiro: Dudu Falcão, Sound Mixer – São Paulo: Anderson Ferreira “Andinho”, Camera Assistant – Rio de Janeiro: Fernando Dom, Camera Assistant – São Paulo: Leo Jun, Gaffer: Euler Santana “Lelo”, Van: Reinaldo, Production Car – São Paulo: Robson, Production Car – São Paulo: Leo, Production Van – São Paulo: Anibal, Post Producer: Ali Webb, Color Producer: Evan Bauer (The Mill New York), Assistant Editors: Kat Ye, Leon Wu, Title Design: Daveion Thompson, Light Equipment – Rio de Janeiro: Quanta, Camera Equipment – Rio de Janeiro: Bravo, Light Equipment – São Paulo: Electrica, Camera Equipment – São Paulo: Base 01, Featuring: Sambadas, Moça Prosa, Samba Que Elas Querem, Tia Cida, Samba Que Elas Querem:
Angélica Marino, 
Bárbara Fernandes, 
Cecília Cruz, 
Duda Bouhid, 
Giselle Sorriso, 
Júlia Ribeiro, 
Karina Neves, 
Mariana Solis, 
Silvia Duffrayer, Moça Prosa:
Ana Priscila, 
Dani Andrade, 
Fabíola Machado, 
Jack Rocha, 
Karina Isbelle, 
Luana Rodrigues, 
Tainá Brito, Sambadas:
Kelly, 
Carol Nascimento, 
Paloma, 
Maria Fernanda, 
Erêndira, 
Bianca, 
Camila Midori, 
Débora, Special Thanks:
Emi Stewart, 
All:Expanded, 
Renata Portes, 
Evan Bauer, 
The Mill New York, 
Ali Webb, 
Carlos Flores, 
Drew Bienemann, 
Forager, 
Cosmo Cine, 
Salim El Ajra, 
Couscous.TV, 
John Benthal, 
Jordi Nus

",true,breaking-the-circle,2019-03-11 00:00:00,https://i.vimeocdn.com/video/769740726-3da3ec10367bc175eaaf6deb1ee9781a3fa37a78316becc1d2e24b83ea673bab-d_640?region=us,https://vimeo.com/325738286,true,2025-08-11 19:58:33.048,2025-08-11 19:58:33.048
6bf2916f-6248-4da9-9e59-f43cbf884ec2,Partículas de Amor,Lucas Santanna,Julio Secchin,Clipe,Cosmo Cine,,Diretor: Julio Secchin,false,particulas-de-amor,2014-11-01 00:00:00,https://i.vimeocdn.com/video/644370725-99b538e50af40582f771e3757808275a3a35678a1b5440593d915c0af867f9d4-d_640?region=us,https://vimeo.com/224374339,true,2025-08-11 07:21:12.431,2025-08-11 07:21:12.431
6c865fa2-a6b4-42a4-8089-ed5dbc7eff4f,MAM,Angelo Venosa,Julio Secchin,Conteudo,Cosmo Cine,,"Director: Julio Secchin, Cinematographer: Daniel Venosa",false,mam,2013-01-01 00:00:00,https://i.vimeocdn.com/video/687406253-dd02f69c8a28cfe0ca8edf18ef98abd0019141cea3f5bc284af48c97cd2f8509-d_640?region=us,https://vimeo.com/124789017,true,2025-08-11 04:57:46.819,2025-08-11 04:57:46.819
6ec8e02b-662a-48c1-8ce0-e5b029ee574e,Futebol,XCAP,N/A,Publicidade,Cosmo Cine,,,true,futebol,2019-03-21 00:00:00,https://i.vimeocdn.com/video/781693285-f30ee0bddc6ba1730422335e03a489132549027329893c55b41d1f98fa1e76d3-d_640?region=us,https://vimeo.com/325749493,true,2025-08-11 23:21:43.222,2025-08-11 23:21:43.222
731101a9-67d0-4a79-818a-c483865b3513,Lacuna,Rodrigo Lages,Rodrigo Lages,Conteudo,Cosmo Cine,,"Director: Rodrigo Lages, Writer: Rodrigo Lages, Associate Producer: Lorena Comparato, Associate Producer: Kika Kalache, Executive Producers: Rodrigo Lages, Guilherme Meirelles, Bernardo Negri, Bernardo Portella, Daniel Venosa, Hudson Vianna, Line Producer: Juliana Mansur, Composer: Emiliano Mazzenga, Director of Photography: Daniel Venosa, Editor: Rodrigo Lages, Production Designer: Cedric Aveline, Costume Designer: Luiza Mitidieri, Make-up Artist / Special Make-up Effects Artist: Lucas Campioli, 1st Assistant Director: Maria Gentil, Illustration Artist: Carolina Leitão Da Cunha, Propsman: Rafael D. Fontoura, Graphic Designer: Rodrigo Lages, Sound Recordist: Eduardo Falcão, Re-recording Mixer: Gustavo Loureiro, Boom Operator: Vini Machado, Foley Artist: Felipe Magalhaes, Sound Designer: Matheus Miguens, Victor Quintanilha, Focus Puller / Gaffer / Logger: André Andrade, Grip / Key Grip: Thales Luiz, Camera Operator: Fernando Dom, Steadicam Operator: Bernardo Negri, Colorist: Pedro Saboya, Assistant Editor: João Sucupira, Additional Music Composer: Prateek Rajagopal, Sales Agent: Philippe Louis Galliano",false,lacuna,2020-11-16 00:00:00,https://i.vimeocdn.com/video/996264707-532c3b570eb3fb1757e97cc61d1dd6a29df823212d813b6d0e3f9d17a8766c58-d_295x166?region=us,https://vimeo.com/480062270,true,2025-08-11 22:11:10.15,2025-08-11 22:11:10.15
76ab6724-f247-4ded-b1cb-044cdebbf927,Girl On The Escalator,Kayhan Lannes Ozmen,Kayhan Lannes Ozmen,Conteudo,Cosmo Cine,Nowness,Director: Kayhan Lannes Ozmen,true,girl-on-the-escalator,2019-09-17 00:00:00,https://i.vimeocdn.com/video/783852818-5884b038e01241599acf4ed5e705a8651fc84f4cb31c41b01e26513e60a90d9f-d_295x166?region=us,https://vimeo.com/336873344,true,2025-08-11 23:00:14.036,2025-08-11 23:00:14.036
7a72cba2-6441-4d65-a731-2fcbba7cab9d,There Ain't No Bad Directing When You Shoot Pretty Girls,Breno Moreira,Breno Moreira,Conteudo,Cosmo Cine,,"Director: Breno Moreira, Cinematography: Breno Moreira, Actress: Thais Valente",false,there-aint-no-bad-directing-when-you-shoot-pretty-girls,2015-01-01 00:00:00,https://i.vimeocdn.com/video/519229756-854cb8243b466442c1c311920d0749f3d0034ad7a9cb1328dccc51272e941c48-d_640?region=us,https://vimeo.com/123123872,true,2025-08-11 04:52:06.156,2025-08-11 04:52:06.156
7c2ab1c4-b5f1-4bba-9df6-7d780f7cba8c,Espaço Laser,Espaço Laser,Breno Moreira,Publicidade,,,Director: Breno Moreira; Director of Photography: Daniel Venosa; Producers: Bernardo Portella & Guilherme Bolo; Writer: Thiago Manhães,true,espaco-laser,2015-10-17 00:00:00,https://i.vimeocdn.com/video/622803487-84308c0d66828d77c867961f3026ada4c0f0de387e126601538ada84f5ede7fd-d_640?region=us,https://vimeo.com/142726532,true,2025-08-11 06:24:37.823,2025-08-11 06:24:37.823
7dd79fbc-b2e6-4c7b-a17d-7beadf3cdbb2,Musica,Facebook,N/A,Publicidade,Cosmo Cine,,,true,musica-2,2019-10-15 00:00:00,https://i.vimeocdn.com/video/819406140-99a546f8ff4265b5e0fc9c6cee9c3a2e3c0d246606a2c3ef957d749c51dd5f97-d_295x166?region=us,https://vimeo.com/364079665,true,2025-08-11 22:52:39.613,2025-08-11 22:52:39.613
81520318-8bac-4f94-b3d5-1d3fe34372e3,Rock In Rio: Música de Rua,Itaú,Apache,Publicidade,Cosmo Cine,Barry Company,"Director: Apache, Cinematographer: Bernardo Negri",true,rock-in-rio-musica-de-rua,2019-05-27 00:00:00,https://i.vimeocdn.com/video/786605246-e11900ec43f1fc34d044f1ddf4990b1b41485f265eb837ef3c3754191f462e5a-d_295x166?region=us,https://vimeo.com/338768414,true,2025-08-11 22:58:03.387,2025-08-11 22:58:03.387
83809778-d44f-455f-b432-46200091ddc7,20 Anos,Via Mia,N/A,Publicidade,Cosmo Cine,,,true,20-anos,2019-01-09 00:00:00,https://i.vimeocdn.com/video/766222348-d1cf52806978dc20b71981f7a243a00320425892a361d96ae98548234991f95c-d_640?region=us,https://vimeo.com/310165268,true,2025-08-11 19:34:40.7,2025-08-11 19:34:40.7
83a795b8-9408-41f1-a9d5-4e21e74ee290,Musica,Facebook,N/A,Publicidade,Cosmo Cine,,,true,musica-1,2019-10-15 00:00:00,https://i.vimeocdn.com/video/822579094-d342968c6b96443eb002f406551044fb92d36af34e227d31b3d0ae9e043ecea6-d_295x166?region=us,https://vimeo.com/366513456,true,2025-08-11 22:51:59.773,2025-08-11 22:51:59.773
85329fa3-2a2f-4129-a21d-a363bd5bfc2f,Os Dias Eram Assim,Gabriel Medeiros,Gabriel Medeiros,Conteudo,Cosmo Cine,Baracoa Filmes,"Director: Gabriel Medeiros, Cinematographer: Daniel Venosa",false,os-dias-eram-assim,2019-11-16 00:00:00,https://i.vimeocdn.com/video/831834277-42798aeb4271cff3e647cc5f3ae3f017f209213ff31747cb9e5e5cc094911bec-d_295x166?region=us,https://vimeo.com/373646512,true,2025-08-11 22:48:22.119,2025-08-11 22:48:22.119
887a311f-1311-4c64-9eda-85dd1d864e4f,Um Sinal,Ivete Sangalo,N/A,Clipe,Cosmo Cine,,,true,um-sinal,2018-08-03 00:00:00,https://i.vimeocdn.com/video/721323211-c72a074a078069fd3dd03add8e1de58780a1078ce1d6cc95452f5044d48757eb-d_640?region=us,https://vimeo.com/285166683,true,2025-08-11 08:03:43.986,2025-08-11 08:03:43.986
899e9a47-d5c5-4216-a619-89d7a147cc3e,Noturno 150,Heavy Baile,Daniel Venosa,Clipe,Cosmo Cine,,"Director: Daniel Venosa, Cinematography: Daniel Venosa, 1st Assistant Director: Maria Gentil, Production Company: Cosmo Cine, Production Director: Bernardo Portella, Set Manager: Lucas Beaubernard, 1st Assistant Camera: André Andrade, 2nd Assistant Camera: Fernando Dom, Key Grip: Thales de Deus, Grip Assistant: Bolinha, Steadicam Operator: Bernardo Negri, Art Director: Paola Garcia, Costume Designer: Paola Garcia, Make-up Artist: Fernanda Costa, Curator: Gabriela Davies, Dancer: Sheick, Editor: Mah Ferraz, Post-production Coordinator / Assistant Editor: João Sucupira, Colorist: Carlos Flores, Visual Effects: Pedro “ThaZakMan” Araújo, Typographers: Daniel da Rocha, Julio Secchin",false,noturno-150,2020-10-12 00:00:00,https://i.vimeocdn.com/video/973830064-dd63f0cbd5755b607dc78f19b9759bf7844ead9dc38fe231e90109db7f21484a-d_295x166?region=us,https://vimeo.com/467414843,true,2025-08-11 22:22:45.87,2025-08-11 22:22:45.87
8c5217bf-af9d-4178-a235-7e299b882705,"Estrondo ",Plutão Já Foi Planeta,Philippe Noguchi,Clipe,Cosmo Cine,Som Livre,"Director: Philippe Noguchi; Production Director: Guilherme Meirelles; Director of Photography: Daniel Venosa; Art Director: Betina Monte-Mór; Costume Designer: Amanda Hackmann; Steadicam Operator: Dudu Mafra Lino; Editing & Color Grading: Philippe Noguchi; Camera Assistants: Fernando Macedo & André Andrade; Production Assistants: Alexandre Lessa & Fernando Dom; Art Assistant: Hugo Alves; Makeup: Adriana Rezende & Juliana Ribeiro; Grip: Wallace dos Santos; Electricians: Douglas de Oliveira & Phabien Silvério; Still Photographer: Luiza Nasseh; Drivers: Lucio Lapis & Vodu Grip; Cast: Olivia Torres, Julliette Schulz, Amanda Brito, Daniel Frazão, Eliseu de Almeida, Giovane Ferreira & Rubem Castorino",true,estrondo,2018-04-05 00:00:00,https://i.vimeocdn.com/video/692941015-c87489a79ae969e428385229918fcc63a7c22627d4668d2773fc0ffae60414d3-d_640?region=us,https://vimeo.com/263413428,true,2025-08-11 07:40:48.548,2025-08-11 07:40:48.548
a64e311c-465c-4b14-a45e-0a889a624240,Depois Quando,Johnny Massaro,Johnny Massaro,Conteudo,Cosmo Cine,,"Director: Johnny Massaro, Writer: Johnny Massaro, Producers: Guilherme Bono, Bernardo Portella, Cinematographer: Daniel Venosa, Editors: Johnny Massaro, Gabriel Medeiros, 1st Assistant Director: Maria Gentil, Cast:
Saulo Arcoverde,
André Dale,
Leandro Daniel,
Diego Francisco,
Alan Ribeiro",true,depois-quando,2021-04-01 00:00:00,https://i.vimeocdn.com/video/1100721166-4a1a6d62caebd4be8c7444fef3bf0af249eb3564e0729e6be27735466219278e-d_295x166?region=us,https://vimeo.com/531863076,true,2025-08-11 21:58:00.81,2025-08-11 21:58:00.81
abd4bea9-71a8-420e-b6dd-479ea0fe7b67,Musica,Facebook,Jones,Publicidade,Cosmo Cine,Stink,Director: Jones,true,musica,2019-10-15 00:00:00,https://i.vimeocdn.com/video/822579150-6924fcfe1b3d23ac286fa85563587e76c47d95742f05eca0229341f0510f36e9-d_295x166?region=us,https://vimeo.com/366513530,true,2025-08-11 22:50:02.921,2025-08-11 22:50:02.921
