id,nome,cliente,diretor,categoria,produtoraContratante,agencia,creditos,is_service,slug,date,thumbnail,video_url,showable,createdAt,updatedAt
ad1b1b25-c8ed-4343-b071-b51791114ee0,Bluesman,Baco Exu do Blues,Douglas Ratzlaff Bernardt,Clipe,Cosmo Cine,Stink Films,"Director: Douglas Ratzlaff Bernardt, Director of Photography: Lucas Oliveira, Script: Baco Exu do Blues, Douglas Ratzlaff Bernardt, Christiano Vellutini, Lucas Andrade, Hugo Veiga, Diego Machado, Renato Zandoná, Paula Santana, Beatriz Durlo, Art Director: Lauren Ferreira, Editors: Squarehead, Danilo Abraham, Executive Producers: Ingrid Raszl, Guilherme Passos, Marcella Feo, Tico Cruz

, Second Unit Director: Vitor Duarte, Assistant Director: Tiago Cavalcanti, Still Photography: Alexandre Takaki, Helen Salomão, Post-production Supervisor: Danilo Abraham, Post-production Company: Dopo, Color Grading: Bleach, Sound Editing & Mixing: Satélite Áudio

, Production Coordinator: Marcella Feo, Production Director: Rafa Pinto, Production Assistant: Tathi Ariosa, Production Coordinator Assistants: Mariana Kerche, Amanda Grell, Production Intern: Stefanie Costa, Rio de Janeiro Production: Guilherme Bolo, Bernardo Portella, Production – Kaique Video, Costume Designer: Ana Wainer, Assistant Costume Designer: Tulio Melles, Make-up: Aline Mathias, Regiane Santos, Wardrobe Attendant: Madleine Cristina Ferreira De Carvalho, Object Producer: Cibele Nogueira, Assistant Object Producer: Indjaah, Casting Producer: Bruno Felsmann, Assistant Casting Producer: Raoni Raoos, Location Producers: Alexandre Neiva De Lima Rocha, Kleber Pereira, Bruno Felsmann, Head Electrician: Arnaldo Shoyama, Steadicam Operators: Sandro Galvão, Bernardo Negri, Boom Operator: Cláudio Bueno, Special Effects: Martão, Rambo, Key Grip: José Carlos da Silva, 1st Camera Assistants: Peterson Lomovtov, Vinicius Rodrigues da Silva, 2nd Camera Assistants: Hassan Shahateet, Rodrigo Cesar dos Reis Soares, Loggers: Mariana Perin, Vitor Lima, 1st Electrician Assistants: José Batista Da Cruz (Inho), Paulo de Santana Oliveira, 2nd Electrician Assistants: Afonso Lima, Anderson Azevedo, Eurico dos Santos, 1st Grip Assistant: Jonatas Bispo, 2nd Grip Assistants: Valter Carrasco, Vinicius de Almeida, Overall Assistants: Edson “Tesouro” Aparecido Nunes Da Silva, Fabio Marques Vitalino, Jackson Francisco Oliveira, Jefferson “Zangão” Eduardo Rosa, Luiz “Chocolate” Eduardo De Queiroz Bretas, Hiago Skarff Andrade Lopes, Supporting Cast:
Cauandê dos Santos, Caio Pio de Silva, Vitor Machado, Florança Antonio Lucas, Adriano Almeida, Iseoluwa, Moyinoluwa Adesanya, Orebe, Tunde Chicago, Caique, Adriana Menezes, Milhe Makuiza, Pimenta, Ikinya Kani, Jordan Costa, Flavia Paixão, Enzo Gabriel Campos, Pietro Bautz, Izaac Russel Bartholomeu Cunha, Aricia Domênica, Gaby Viana, Raoni Raoos, Agrício Costa, Mateus Macedo, Bárbara Lourenço Escaranaro, Clarissa Bonvent, Lucas Antônio, Caio Oiak, Helia Albani, Heline Albani, Gui Albani, Lidiane Angelo, Ananda Pires, Realization – AKQA: Ajaz Ahmed, Hugo Veiga, Luiza Baffa, Diego Machado, Paula Santana, Renato Zandoná, Beatriz Durlo, Lidiane Angelo, Ananda Pires, Marcela Santos, Realization – Coala Festival: Christiano Vellutini, Gabriel Junqueira de Andrade, Thiago Custódio, Guilherme Marconi, Fernanda Pereira, Executive Production – 999: Leonardo Duque, Production Company: Stink Films",true,bluesman,2018-11-23 00:00:00,https://i.vimeocdn.com/video/783831547-7d20841ffe015e78bf0820ac978607a6f05ca52e24945a34c3dec632de8038fe-d_295x166?region=us,https://vimeo.com/336871840,true,2025-08-11 23:09:25.324,2025-08-11 23:09:25.324
ae7591c1-2487-4d6b-9268-abff426b4e6f,One Key,Expedia,N/A,Publicidade,Cosmo Cine,,,true,one-key,2025-05-05 00:00:00,https://i.vimeocdn.com/video/2012348489-c5a57378e72aa9040f0150a1937727d3d01512fc607f87acccfcae125c1cd1cb-d_295x166?region=us,https://vimeo.com/1081544827,true,2025-08-11 20:54:52.639,2025-08-11 20:54:52.639
b29c6c7b-9dbc-4e1c-9ee7-f5fc264d2055,Praya,Cerveja Praya,Jungle,Publicidade,Cosmo Cine / Plano Z,Plano Z,"Director: Jungle (Vince Tigre & Marcus Cidreira); Production Director: Bernardo Portella & Guilherme Bolo; Art Director & Makeup: Anja Kocovic; Costume Designers: Amanda Mujica & Raissa Colela; Assistant Director: Rafael Cabral; Camera Assistants: Lucas Bobst & Andre Andrade; Gaffer: Rodrigo Graf & Tato; Art Department: Luiza Kemp, Rafaela Rocha & Maria Clara Queiroz; Props: Batman; Location: Fabrika, Editing & Post-Production: Plano Z; Color Grading: Pedro Conforti; Voice Over: Paulo Vasilescu; Sound Design: Eduardo Miguenz",true,praya,2017-07-05 00:00:00,https://i.vimeocdn.com/video/643416637-b2477d012317b6476bc539031f92cfa9da90d0cefdd0ae590feae80afc8cd08a-d_640?region=us,https://vimeo.com/224373805,true,2025-08-11 07:18:37.965,2025-08-11 07:18:37.965
b7115dc4-6f39-48c8-9992-0d42ebd9d726,This is Flamengo,Flamengo,N/A,Publicidade,Cosmo Cine,Stink Films,,true,this-is-flamengo,2019-04-25 00:00:00,https://i.vimeocdn.com/video/781691644-7d4329b221869c42b83b9971a3f2ff3f5eea1ea244698cf9ddf0e44f3a58a8c0-d_295x166?region=us,https://vimeo.com/332523659,true,2025-08-11 23:19:16.219,2025-08-11 23:19:16.219
b8056c37-4578-4525-bab4-a12afcb2d467,Agua Na Boca,Matheus VK & Kesia,Júlia Rocha & Daniel Venosa,Clipe,Cosmo Cine,,"Directors: Júlia Rocha, Daniel Venosa, Cinematography: Daniel Venosa, Editor: João Sucupira, Art & Costume Design: Paola Garcia, Make-up Artist: Jorge Henrique Monteiro, Hair Styling / Visagism: Paulo Azevedo, Post-production: Bê Leite, Felipe Salvador, Colorist: André Andrade, Producers: Lucas Beaubernard, João Kibe",false,agua-na-boca,2021-01-15 00:00:00,https://i.vimeocdn.com/video/1044694477-1a3bfd795c0738e6ed98f1754a9564a99a53f41fa2106fdf4b6a162b15e7dc81-d_295x166?region=us,https://vimeo.com/504836129,true,2025-08-11 22:02:44.729,2025-08-11 22:02:44.729
ba040602-0024-4097-b86a-93f750181686,Eleições 2018,Globonews,N/A,Publicidade,Cosmo Cine,Globosat,,true,eleicoes-2018,2018-09-24 00:00:00,https://i.vimeocdn.com/video/737895911-ce6b62acad2e3a0cd45c176c7f6c0ac4a4f0c7c2c15f4bc36101d31b78a9ead2-d_640?region=us,https://vimeo.com/291601010,true,2025-08-11 18:52:34.317,2025-08-11 18:52:34.317
bb3ca215-ff80-481c-b7ad-505b8d9a1a82,Transe,Anne Pinheiro Guimarães & Carolina Jabor,Anne Pinheiro Guimarães & Carolina Jabor,Conteudo,Cosmo Cine,,"Directors: Anne Pinheiro Guimarães, Carolina Jabor, Screenplay: Anne Pinheiro Guimarães, Carolina Jabor, Executive Producer Coordinator: Paula Batalha, Producer: Carolina Jabor, Co-Executive Producer: Bernardo Portella, Executive Producer: Mariana Vianna, Cinematographer: Daniel Venosa, Editor: Isadora Boschiroli, Editor: Danilo Lemos, Art Director: Raphael Tepedino, Costume Designer: Antonio Frajado, First Assistant Director: Maria Gentil, Sound Recordist: Akira Band, Foley Artist: Pedro Coelho, Re-recording Mixer / Supervising Sound Editor: Ricardo Cutz, Additional Re-recording Mixer: Abel Duarte, Sound Recordist: Eduardo Falcão, Foley Editor: Rafael Faustino, Sound Effects Editor: Matheus Miguens
, Sound Recordist: Gil Neves
, Foley Recordist: Tiago Picado
, Camera Operator: Bernardo Negri, First Assistant Camera: Ricardo Pentagna, Gaffer: Raphael Santana, On-line Editor: Théo Brígida
, Assistant Editor: Joao Ciraudo
, Post-Production Coordinator: Guga Nascimento
, Colorist: Sergio Pasqualino, Post-production Intern: Fernanda Yasmim, Music Supervisor: Arthur Braganti, Executive Coordinator: Sérgio Magraner, Executive Production Assistant: Ana Santos",true,transe,2022-09-30 00:00:00,https://i.vimeocdn.com/video/1518071104-88a7abc6dd0dac5771d15556bee5658ec4b8601b92e9af9e3e4bd7345d774fa1-d_295x166?region=us,https://vimeo.com/755694544,true,2025-08-11 21:32:02.662,2025-08-11 21:32:02.662
bc796d01-d877-4b59-bd0d-c45310cfaaa3,Winter 2015,ODDE,Breno Moreira,Publicidade,Cosmo Cine,,"Director: Breno Moreira; Director of Photography: Lucas Nobrega; Writers: Bruno Moreira, Thiago Manhaes & Guga Valente; Art Directors: Bá Rosalinski & Fernanda Rebello; Still Photographer: Roberto Moura; Producer: Guilherme Bolo; Voice: Vinicius Pereira; Sound: Henrique Campos; Models: Lua Albuquerque & Pedro Giannini",true,winter-2015,2015-05-23 00:00:00,https://i.vimeocdn.com/video/524093250-25ec6826c6416d89efe67907d6e5d19adbd2f571b43a5b210ae0c251b166bcd8-d_640?region=us,https://vimeo.com/128671533,true,2025-08-11 06:10:23.951,2025-08-11 06:10:23.951
c027270b-f561-48cf-a45e-b57b684f2f26,Rock 'n' Rio,Ford,N/A,Publicidade,Cosmo Cine,,,true,rock-n-rio,2019-08-29 00:00:00,https://i.vimeocdn.com/video/809824300-cc693cb77aede9fbe631288b65c4990c730948c9c4906c179e758aae0bf5496d-d_295x166?region=us,https://vimeo.com/356682020,true,2025-08-11 22:53:30.027,2025-08-11 22:53:30.027
c3980664-d839-4a32-8cea-3685fd507aab,Para Cada Criança,UNICEF,Breno Moreira,Publicidade,Cosmo Cine,Ogilvy,"Director: Breno Moreira, Cinematography: Neirin Jones, Producers: Bernardo Portella & Guilherme Meirelles, Editor: Gabriel Medeiros, Location Sound: Henrique Milico, Foley Artist: João Curvello, Color Grading: Bleach Films",true,para-cada-crianca,2017-07-20 00:00:00,https://i.vimeocdn.com/video/614300784-ad42c37371beb9269d974cb24b44aeba5810b7e1ca680186966e9bc1b1d24eb2-d_640?region=us,https://vimeo.com/200395839,true,2025-08-11 06:44:07.296,2025-08-11 06:44:07.296
c68c2a48-6028-46d0-90ad-d95ed90981ea,Abertura Brasileirão 2018,Sportv,Leon Vilhena,Publicidade,Cosmo Cine,Globosat,"Sports Channels Manager: Leon Vilhena, Writer: Felipe Abrahão, Scene Director: Felipe Abrahão, Director of Photography: Daniel Venosa, Logger: Andre Andrade, Production Coordinator (In-House): Alessandro Rios, Production (In-House): Ruy Venício Barbosa, Producers: Bernardo Portella & Guilherme Bolo, Production Assistants: Alexandre Lessa & Fernando Dom, Art Producer: Betina Monte-Mor, Original Score: Alexandre Kassin, Mixing: Alexandre Kassin, Editing & Color Grading: Renan Salgado, Miguel Kruschewsky & Fernando Machado

",true,abertura-brasileirao-2018,2018-06-05 00:00:00,https://i.vimeocdn.com/video/705144082-b490f921fe3443a63d84da2f30ed35a1002b54302d095e93cfceabc4730d98d5-d_640?region=us,https://vimeo.com/273366904,true,2025-08-11 07:52:24.873,2025-08-11 07:52:24.873
c75fe3a5-bf8b-4357-876c-a39dd63c4012,É Preciso Dizer,Silva,Julio Secchin,Clipe,Cosmo Cine,,Director: Julio Secchin; Actress: Sofia Leitão,true,e-preciso-dizer,2014-04-24 00:00:00,https://i.vimeocdn.com/video/511969308-1e12ad206fee0717cb4a5b314d8a7c257d29b1f6c5300e9169b0b27eb1701148-d_640?region=us,https://vimeo.com/121848933,true,2025-08-11 04:46:59.133,2025-08-11 04:46:59.133
d4df6878-2903-463f-88f5-16927d3d55c6,STAR WARS /// ROYAL SHAKESPEARE COMPANY,"Julio Secchin ","Julio Secchin ",Conteudo,Cosmo Cine,,"Director: Julio Secchin, Cinematographer: Daniel Venosa",false,star-wars-royal-shakespeare-company,2012-01-02 00:00:00,https://i.vimeocdn.com/video/510887214-4663470071fc245d8709c2295ffa3ff96a5acb73e4510c1402e0ce524ff87e09-d_640?region=us,https://vimeo.com/121422569,true,2025-08-11 04:43:17.438,2025-08-11 04:43:17.438
d5b4647b-4237-46b4-afb9-f95660409c50,Duas da Tarde,Silva,Vitoria de Mello Franco,Clipe,Cosmo Cine,,"Director: Vitoria de Mello Franco, Assistant Director: Priscila Lima, Production Director: Guilherme Bolo, Production Assistant: Alexandre Lessa, Local Producer: Ian Medeiros, Production Assistant: Lucas Beaubernard, Director of Photography: Bernardo Negri, Photo Assistant / Logger: Andre Andrade, Photo / Video Assistant: Fernando Dom, Logger / Editor: João Sucupira, Costume Designer: Luiza Mitidieri, Make-up Artist: Aline Franco, Electrician: Ricardo Francisco Laurindo, Grip: Phabien Silvério Silva, Driver: Lucio Lapis, Colorist: Hebert Marmo",true,duas-da-tarde,2018-10-31 00:00:00,https://i.vimeocdn.com/video/766219307-ba950efe5a8e4a24493074247f3b95a3f067ca8012be828291b1775d83abc0df-d_640?region=us,https://vimeo.com/310158643,true,2025-08-11 18:58:14.299,2025-08-11 18:58:14.299
d7ba0ba4-6e03-466f-bfd2-324386f5f200,Eu Vou Fazer Você Voar,Alceu Valença,Bernardo Valença,Clipe,Cosmo Cine,,"Director: Bernardo Valença, Director of Photography: Bernardo Negri, 1st Assistant Camera: André Andrade, 2st Assistant Camera: Fernando Dom, 3rd Assistant Camera: Bia Torres, Executive Producer: Bernardo Portella, Production Director: Juliana Mansur, Production Assistants:
Alexandre Lessa,
João Kibe,
Heron Soares

, Lighting: Rafael Santana, Finance: Luiza Faria, Costume Designer: Uná Brisa, Editors: João Sucupira, Bernardo Valença, Colorist: André Andrade",true,eu-vou-fazer-voce-voar,2019-11-19 00:00:00,https://i.vimeocdn.com/video/832678241-73934fc8aeec13846f32c4b4aa33bde4158cd036cd78616e8e480bf647fc5a2d-d_295x166?region=us,https://vimeo.com/374280717,true,2025-08-11 22:39:24.781,2025-08-11 22:39:24.781
e1e86fce-acd9-40a2-8eac-1f67792461e7,Hero,Samsung,"Felix Brady ",Publicidade,Cosmo Cine,Stink,Director: Felix Brady,true,hero,2021-08-11 00:00:00,https://i.vimeocdn.com/video/1212419875-493ee4b86ec9409e2e35a497dc3ddbd4b1686c393d37bc8e0d71bdcf0f306987-d_295x166?region=us,https://vimeo.com/585933612,true,2025-08-11 21:51:14.657,2025-08-11 21:51:14.657
e1eafdd5-500a-4e60-9586-9af557e8453e,WR.UP: The Perfect Suit,Freddy,N/A,Publicidade,Cosmo Cine,,,true,wrup-the-perfect-suit,2019-03-05 00:00:00,https://i.vimeocdn.com/video/764280249-efc320ab359453b10d05ec12cc1fe9c3ccb8b1b2af1b0c9fc19916888e038485-d_640?region=us,https://vimeo.com/321545940,true,2025-08-11 19:46:40.381,2025-08-11 19:46:40.381
e2ac8325-4e03-4125-8fec-70f00fbdbf25,Night Lights,Julio Secchin & Maria Luiza Jobim,Julio Secchin,Clipe,Cosmo Cine,,Diretor: Julio Secchin,false,night-lights,2013-09-15 00:00:00,https://i.vimeocdn.com/video/599440717-8f58adfc591310b7202b9fea75291072c58ae1878d6310f0efd9096c717d02ba-d_640?region=us,https://vimeo.com/189187805,true,2025-08-11 06:37:48.688,2025-08-11 06:37:48.688
e98ef96f-aeba-4cd1-b0fa-4382bfa9b7c7,Outubro Rosa,Discovery,Artur Miranda,Publicidade,Cosmo Cine,,"Director & Editor: Artur Miranda; Casting: Alonso Zerbinato; Director of Photography: Daniel Venosa; Camera Assistant: Ricardo Pentagna; Writer: Larissa Machado (Discovery Brasil); Production Supervisor: Gabriela Nogueira (Discovery Brasil); Producer: Bernardo Portella; Production Assistant: Rômulo Gil; Assistant Director: Bianca Frossard; Color Grading & Finishing: Mauro Moreira; Crane Operator: Andre Andrade; Gaffer: Sidão; Assistant Electrician: Leandro Pires; Grip: Carlito; Assistant Grip: Tamar Barreto; Soundtrack: Ricardo AJ ft. Coletivo FDP; Voice Over: Ma Mangaravite, Costume Designer (Interviews): Constanza de Córdova, Location Sound (Interviews): Luiz Henrique Lins Campos; Cast: Alexandra Ucanda, Áurea Daroz, Branca Messina, Carolina Bianchi, Diana Herzog, Flavia Milioni, Jordana Coelho, Julianna Motta, Liliane Rovaris, Tainá Nogueira Ferreira, Vilma Melo & Virgínia Castellões; Make-up Artist: Jorge Henrique Monteiro; Make-up Assistant: Renato",true,outubro-rosa,2016-10-04 00:00:00,https://i.vimeocdn.com/video/595319110-5756367479cec900b77ae3b369796c58b697dcbfb163039d09e51e6b3098925d-d_640?region=us,https://vimeo.com/185542531,true,2025-08-11 06:30:19.907,2025-08-11 06:30:19.907
ef6d4cf5-3ba4-48cc-a740-e04f2963b050,Trabalhabilidade,Unigranrio,Dudu Roquete,Publicidade,Cosmo Cine,DeBrito Propaganda,"Director: Dudu Roquete, Director of Photography: Daniel Venosa, Art Director: Isabel Pedrosa, Costume Designer: Evelyn Branco, Audio Production: Lua Nova, Post-Production: Pedro Conforti",true,trabalhabilidade,2017-07-28 00:00:00,https://i.vimeocdn.com/video/642317483-615dfc6e09c7a0683df9b923b86d0f67664ee0ff93587e1febd932ec6428f211-d_640?region=us,https://vimeo.com/223492050,true,2025-08-11 07:14:22.455,2025-08-11 07:14:22.455
efe8928a-4566-4f4e-bc3e-15c5668bc45a,Chiclete,Philippe Noguchi,Philippe Noguchi,Conteudo,Cosmo Cine,,"Director: Philippe Noguchi, Writers: Philippe Noguchi, Sofia Maria, Producer: Philippe Noguchi, Bernardo Portella, Cast:
Olivia Torres,
Mariah de Moraes,
Indira Nascimento,
Pedro Nercessian",false,chiclete,2019-09-14 00:00:00,https://i.vimeocdn.com/video/783273975-695dc6bf0f7793d4607c088a2cd1f9d37fc78699eff02ef76989308c0574df1c-d_295x166?region=us,https://vimeo.com/336152494,true,2025-08-11 23:14:09.621,2025-08-11 23:14:09.621
f201bffd-f849-4c5f-905b-f811272c1ea0,Move Like It's Summer,Bacardi,Cliqua,Publicidade,Cosmo Cine,Somesuch,Director: Cliqua,true,move-like-its-summer,2022-06-27 00:00:00,https://i.vimeocdn.com/video/1458778932-4a4846ab56d20e5ab29a4bf7372220ed6fd7cc7fc631f2649ce28e92f93841ab-d_295x166?region=us,https://vimeo.com/724495119,true,2025-08-11 21:47:19.725,2025-08-11 21:47:19.725
f2182128-d6e7-4773-9d82-736e0974d374,Copa 2018,Telecine,Tadeu Bijos,Publicidade,Cosmo Cine,,"Director: Tadeu Bijos, Creative Directors: Tadeu Bijos & Daniel Venosa, Assistant Director: Bruno Bennec, Actor: Fábio Guará, Executive Producer / Client Services: Bernardo Portella, Production Director: Guilherme Bolo, Director of Photography: Bernardo Negri, Art Director: João Lobato, Camera Assistants: Julio Finizola & Fernando Dom, Production Assistants: Alexandre Lessa & Luiza Nasseh, Costume Designer: Carol London, Makeup: Adri Rezende",true,copa-2018,2018-05-24 00:00:00,https://i.vimeocdn.com/video/706146746-0b44451a05fc46f3931f947833d95f1c898e73e0c4c5838376824658b8372b5b-d_640?region=us,https://vimeo.com/271760276,true,2025-08-11 07:47:54.316,2025-08-11 07:47:54.316
f3c0b2cb-65d5-48ee-bd89-7972e5215d72,Espelho da Vida,Globo,N/A,Publicidade,Cosmo Cine,,,true,espelho-da-vida,2019-03-21 00:00:00,https://i.vimeocdn.com/video/769572488-f53187df20b08ef268caceec5aecdcdf4c3f0a0a8b5e28c09ca65696067ba8f5-d_640?region=us,https://vimeo.com/325742810,true,2025-08-11 20:01:20.223,2025-08-11 20:01:20.223
f4da4cf5-788f-4d7a-a8f0-cfc7529764b1,Museu do Amanhã,Museu do Amanhã,Breno Moreira,Publicidade,Cosmo Cine,Prefeitura do Rio de Janeiro,"Director: Breno Moreira, Editor: Artur Miranda, Cinematographer: Julio Secchin, Producers: Bernardo Portella & Guilherme Bolo",true,museu-do-amanha,2015-08-07 00:00:00,https://i.vimeocdn.com/video/687198514-29bc271317119eb16df150d65eb3c949d60f61b80212358563187676759383ce-d_640?region=us,https://vimeo.com/138554294,true,2025-08-11 06:13:45.521,2025-08-11 06:13:45.521
f6032a61-d970-4727-a50f-c78e9e7b8d61,Premiere Futebol 2019,Sportv,N/A,Publicidade,Cosmo Cine,Globosat,,true,premiere-futebol-2019,2019-05-13 00:00:00,https://i.vimeocdn.com/video/783527667-589761ca2be225a87deeb994a0cb795441e39bda7d8041cf4c70204d2e0fe700-d_295x166?region=us,https://vimeo.com/335916588,true,2025-08-11 23:16:54.454,2025-08-11 23:16:54.454
f8b258f3-99a3-4505-b8d5-b69727bb956f,Criatividade,Devassa,Doug Bernardt,Publicidade,Cosmo Cine,Stink,Director: Doug Bernardt,true,criatividade,2020-12-18 00:00:00,https://i.vimeocdn.com/video/1018670170-271a3009eeeddfd1773ce1dbb8ae5bc3f004766f324dab8ba8e4d1165aecfb7c-d_295x166?region=us,https://vimeo.com/492647344,true,2025-08-11 22:03:56.817,2025-08-11 22:03:56.817
fa44edc2-2c78-45d0-815c-ade9a1c46660,Pra Gente Acordar,Gilsons,Pedro Alvarenga,Clipe,Cosmo Cine,,"Director: Pedro Alvarenga; Writer: Pedro Alvarenga; Production Director: Guilherme Bolo; Location Production & Casting: Beatriz Torres & Mauricio Fontoura – Tempo Pra Tudo; Creative Producer: Daniel Manzali; Director of Photography: Bernardo Negri, 1st Assistant Camera: Gabriel Moska, 2nd Assistant Camera: Fernando Dom; Steadicam Operator: Bernardo Negri, Still Photography & 2nd Unit Camera: Nino Franco; Location Sound: Victor Brasileiro; Electrician: Carlos Alberto Silva; Key Grip: Edvando Lourinho; Grip Assistant: Fabio Costa; Security: Tom; Driver: Toddy; Editor: Daniel Manzali; Soundtrack: José Gil; Sound Design: Day Out of Time; Graphic Designers: Sebastian Chicchon, Lucas Gini; Color Grading: Bleach – Sergio Pasqualino Jr.; VFX: Noize Graphics, Creative / Strategic Director: Raph Paiva; Production Manager: Beta Reis; Creative Coordinator: Leonardo Louzada; VFX Supervisor: Bernardo Medeiros; Additional VFX: Pedro “TheZakMan” Araujo; Cast: Wesley Guimarães, Pedro de Rosa Morais, Bethe Leal; Narration: Gilberto Gil; Voice: Mãe Carmen do Gantois",true,pra-gente-acordar,2022-06-27 00:00:00,https://i.vimeocdn.com/video/1458836185-e5820b1ad9d9a8ddedf8b63ca1cf963c73c28ac2adcf62ea8d7acc5a17311f18-d_295x166?region=us,https://vimeo.com/724531706,true,2025-08-11 21:41:08.814,2025-08-11 21:41:08.814
fc9edc8f-edb6-4422-a081-ccc645206a0e,Considerações Sobre Fumaça e Musgo,Artur Miranda,Artur Miranda,Conteudo,Cosmo Cine,,"Director: Artur Miranda, Original Story & Screenplay: Artur Miranda, Poetry Voice Over: Clara Abrahim, Producer: Guilherme Meirelles, Director of Photography: Dante Belluti, Art Direction & Costume Design: Carolina Carreteiro, Editor: Artur Miranda, Make-up Artist: Alice Doralice, Assistant Director: Bernardo Portella, VFX Supervisor: Cristiano Maia, Colorist: Hebert Marmo, 1st Camera Assistants: Robson Bolsoni & Bia Mauro, 2nd Camera Assistant: Lucas Nobrega, Steadicam Operator: Tiago Rios, Second Unit: Bernardo Negri, Still Photography & Making-of: Patrick Villela, Production Assistant: Luana Duque, Set Manager: Karina Sant'Anna, Gaffer: André Davi Medeiros, 1st Electrician: Damião Ferreira, Crane Operator: Ary Magalhães, Driver: Lúcio Lapis, Soundtrack: “Tetrishead” & “Optimism” by Zoe Keating, Location Sound: Luiz Henrique Campos, Sound Designer & Mixing: Roger Lima, Motion & Concept Design: HULA (Gustavo Amarante & Filipe Marones)",false,consideracoes-sobre-fumaca-e-musgo,2015-04-18 00:00:00,https://i.vimeocdn.com/video/687198221-ad96a093236a80e97ea015082c7dd0a23d7b3561a1b302b6d976870c754c61e8-d_640?region=us,https://vimeo.com/213699577,true,2025-08-11 07:01:23.44,2025-08-11 07:01:23.44